time; gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kalman_enc_x; kalman_enc_y; kalman_enc_heading; kalman_acc_x; kalman_acc_y; kalman_acc_heading
34.64;  2.76258; -1.39923; -3.19837e-05; 3.12433e-05; -0.000766424; 9.81; 212.879; 212.893; 11.9536; -3.0377; -8.02223e-15; 2.82569; -1.37963; -8.02223e-15; 57.806; -11.5789; -8.02223e-15; 14.9858; -3.68459; -8.02223e-15
34.656;  2.76258; -1.39923; -3.19837e-05; 3.17277e-05; 0.00124026; 9.81; 212.976; 212.969; 11.9648; -3.03762; 0.00757895; 2.82741; -1.37963; 0.00757895; 57.8722; -11.5785; 0.00757895; 15; -3.68459; 0.00757895
34.672;  2.76258; -1.39923; -3.19837e-05; 3.19413e-05; 0.00338529; 9.81; 213.084; 213.062; 11.976; -3.03748; 0.0126316; 2.82943; -1.37961; 0.0126316; 57.9384; -11.5785; 0.0126316; 15.0142; -3.68448; 0.0126316
34.688;  2.76258; -1.39923; -3.19837e-05; 3.19066e-05; 0.00564064; 9.81; 213.174; 213.16; 11.9872; -3.03736; 0.0101053; 2.8313; -1.37959; 0.0101053; 58.0046; -11.578; 0.0101053; 15.0284; -3.6843; 0.0101053
34.704;  2.76258; -1.39923; -3.19837e-05; 3.16419e-05; 0.00797615; 9.81; 213.275; 213.293; 11.9984; -3.03738; -0.00126316; 2.83364; -1.37956; -0.00126316; 58.0708; -11.5772; -0.00126316; 15.0427; -3.68416; -0.00126316
34.72;  2.76258; -1.39923; -3.19837e-05; 3.11629e-05; 0.01036; 9.81; 213.39; 213.372; 12.0096; -3.03725; 0.0113684; 2.83559; -1.37956; 0.0113684; 58.1371; -11.5765; 0.0113684; 15.0569; -3.68417; 0.0113684
34.736;  2.76258; -1.39923; -3.19837e-05; 3.0484e-05; 0.012759; 9.81; 213.476; 213.487; 12.0208; -3.03724; 0.00126316; 2.8376; -1.37954; 0.00126316; 58.2034; -11.5766; 0.00126316; 15.0711; -3.68401; 0.00126316
34.752;  2.76258; -1.39923; -3.19837e-05; 2.96189e-05; 0.0151395; 9.80999; 213.581; 213.577; 12.032; -3.03716; 0.00631579; 2.83955; -1.37954; 0.00631579; 58.2698; -11.5759; 0.00631579; 15.0854; -3.68399; 0.00631579
34.768;  2.76258; -1.39923; -3.19837e-05; 2.85815e-05; 0.0174671; 9.80999; 213.696; 213.667; 12.0432; -3.03699; 0.0151579; 2.8416; -1.37953; 0.0151579; 58.3362; -11.5758; 0.0151579; 15.0996; -3.6839; 0.0151579
34.784;  2.76258; -1.39923; -3.19837e-05; 2.7386e-05; 0.0197081; 9.80998; 213.775; 213.786; 12.0544; -3.03698; 0.00126316; 2.84358; -1.3795; 0.00126316; 58.4026; -11.5754; 0.00126316; 15.1138; -3.68369; 0.00126316
34.8;  2.76258; -1.39923; -3.19837e-05; 2.60473e-05; 0.0218293; 9.80998; 213.88; 213.876; 12.0656; -3.03691; 0.00631579; 2.84552; -1.37949; 0.00631579; 58.469; -11.5743; 0.00631579; 15.1281; -3.68367; 0.00631579
34.816;  2.76258; -1.39923; -3.19837e-05; 2.45811e-05; 0.0237988; 9.80997; 213.988; 213.984; 12.0768; -3.03684; 0.00631579; 2.84768; -1.37948; 0.00631579; 58.5355; -11.5743; 0.00631579; 15.1423; -3.68358; 0.00631579
34.832;  2.76258; -1.39923; -3.19837e-05; 2.30039e-05; 0.0255864; 9.80997; 214.07; 214.07; 12.088; -3.03678; 0.00505263; 2.84937; -1.37947; 0.00505263; 58.602; -11.5738; 0.00505263; 15.1566; -3.68349; 0.00505263
34.848;  2.76258; -1.39923; -3.19837e-05; 2.13328e-05; 0.0271642; 9.80996; 214.2; 214.196; 12.0992; -3.03671; 0.00631579; 2.85193; -1.37946; 0.00631579; 58.6686; -11.5734; 0.00631579; 15.1708; -3.68342; 0.00631579
34.864;  2.76258; -1.39923; -3.19837e-05; 1.95859e-05; 0.0285067; 9.80996; 214.301; 214.297; 12.1105; -3.03664; 0.00631579; 2.85394; -1.37944; 0.00631579; 58.7351; -11.5731; 0.00631579; 15.1851; -3.68333; 0.00631579
34.88;  2.76258; -1.39923; -3.19837e-05; 1.77818e-05; 0.0295918; 9.80995; 214.384; 214.391; 12.1217; -3.03661; 0.00252632; 2.85571; -1.37943; 0.00252632; 58.8018; -11.5727; 0.00252632; 15.1994; -3.68324; 0.00252632
34.896;  2.76258; -1.39923; -3.19837e-05; 1.59394e-05; 0.0304005; 9.80995; 214.481; 214.502; 12.1329; -3.03664; -0.00252632; 2.8578; -1.37943; -0.00252632; 58.8684; -11.5722; -0.00252632; 15.2136; -3.6832; -0.00252632
34.912;  2.76258; -1.39923; -3.19837e-05; 1.40782e-05; 0.0309175; 9.80995; 214.585; 214.585; 12.1442; -3.03658; 0.00505263; 2.85967; -1.37943; 0.00505263; 58.9351; -11.5721; 0.00505263; 15.2279; -3.68324; 0.00505263
34.928;  2.76258; -1.39923; -3.19837e-05; 1.22176e-05; 0.0311317; 9.80994; 214.693; 214.69; 12.1554; -3.03651; 0.00631579; 2.86179; -1.37942; 0.00631579; 59.0018; -11.5722; 0.00631579; 15.2422; -3.68317; 0.00631579
34.944;  2.76258; -1.39923; -3.19837e-05; 1.03773e-05; 0.0310359; 9.80994; 214.798; 214.787; 12.1667; -3.03641; 0.00884211; 2.86381; -1.37941; 0.00884211; 59.0685; -11.5719; 0.00884211; 15.2565; -3.68308; 0.00884211
34.96;  2.76258; -1.39923; -3.19837e-05; 8.57667e-06; 0.0306272; 9.80995; 214.88; 214.884; 12.1779; -3.03637; 0.00378947; 2.86561; -1.37939; 0.00378947; 59.1353; -11.5715; 0.00378947; 15.2708; -3.68295; 0.00378947
34.976;  2.76258; -1.39923; -3.19837e-05; 6.83466e-06; 0.0299072; 9.80995; 214.996; 214.992; 12.1892; -3.0363; 0.00631579; 2.86784; -1.37938; 0.00631579; 59.2021; -11.5709; 0.00631579; 15.2851; -3.6829; 0.00631579
34.992;  2.76258; -1.39923; -3.19837e-05; 5.16978e-06; 0.0288819; 9.80995; 215.078; 215.1; 12.2005; -3.03633; -0.00252632; 2.86975; -1.37937; -0.00252632; 59.2689; -11.5706; -0.00252632; 15.2994; -3.68281; -0.00252632
35.008;  2.76258; -1.39923; -3.19837e-05; 3.58924e-06; 0.0275648; 9.80996; 215.19; 215.179; 12.2117; -3.03623; 0.00884211; 2.87166; -1.37938; 0.00884211; 59.3358; -11.5702; 0.00884211; 15.3137; -3.68284; 0.00884211
35.024;  2.76258; -1.39923; -3.19837e-05; 1.89675e-06; 0.0259585; 9.80996; 215.309; 215.294; 12.223; -3.03611; 0.0101053; 2.874; -1.37936; 0.0101053; 59.4027; -11.5704; 0.0101053; 15.328; -3.68271; 0.0101053
35.04;  2.76258; -1.39923; -3.19837e-05; -3.53225e-06; 0.0240883; 9.80997; 215.399; 215.402; 12.2343; -3.03607; 0.00378947; 2.87598; -1.37934; 0.00378947; 59.4696; -11.5698; 0.00378947; 15.3424; -3.68257; 0.00378947
35.056;  2.76258; -1.39923; -3.19837e-05; -9.08156e-06; 0.0219792; 9.80998; 215.492; 215.485; 12.2456; -3.03599; 0.00757895; 2.87774; -1.37933; 0.00757895; 59.5366; -11.5691; 0.00757895; 15.3567; -3.68252; 0.00757895
35.072;  2.76258; -1.39923; -3.19837e-05; -1.46562e-05; 0.019665; 9.80998; 215.582; 215.608; 12.2568; -3.03603; -0.00378947; 2.87986; -1.37931; -0.00378947; 59.6036; -11.5689; -0.00378947; 15.371; -3.68241; -0.00378947
35.088;  2.76258; -1.39923; -3.19837e-05; -2.01731e-05; 0.0171866; 9.80999; 215.708; 215.708; 12.2681; -3.03597; 0.00505263; 2.88213; -1.37932; 0.00505263; 59.6706; -11.5684; 0.00505263; 15.3854; -3.68246; 0.00505263
35.104;  2.76258; -1.39923; -3.19837e-05; -2.55785e-05; 0.014602; 9.80999; 215.788; 215.788; 12.2794; -3.03591; 0.00505263; 2.88372; -1.37931; 0.00505263; 59.7377; -11.5686; 0.00505263; 15.3997; -3.68239; 0.00505263
35.12;  2.76258; -1.39923; -3.19837e-05; -3.0022e-05; 0.0119215; 9.81; 215.892; 215.91; 12.2907; -3.03593; -0.00126316; 2.88598; -1.3793; -0.00126316; 59.8047; -11.5683; -0.00126316; 15.4141; -3.68232; -0.00126316
35.136;  2.76258; -1.39923; -3.19837e-05; -3.09778e-05; 0.00921893; 9.81; 216.004; 215.996; 12.302; -3.03584; 0.00757895; 2.88796; -1.37931; 0.00757895; 59.8719; -11.5679; 0.00757895; 15.4284; -3.68233; 0.00757895
35.152;  2.76258; -1.39923; -3.19837e-05; -3.1563e-05; 0.00653237; 9.81; 216.104; 216.072; 12.3133; -3.03566; 0.0164211; 2.88973; -1.37929; 0.0164211; 59.939; -11.568; 0.0164211; 15.4428; -3.68223; 0.0164211
35.168;  2.76258; -1.39923; -3.19837e-05; -3.18652e-05; 0.00390462; 9.81; 216.202; 216.184; 12.3246; -3.03553; 0.0113684; 2.89182; -1.37926; 0.0113684; 60.0062; -11.5675; 0.0113684; 15.4571; -3.68199; 0.0113684
35.184;  2.76258; -1.39923; -3.19837e-05; -3.19079e-05; 0.00137846; 9.81; 216.288; 216.313; 12.3359; -3.03557; -0.00378947; 2.89398; -1.37923; -0.00378947; 60.0734; -11.5664; -0.00378947; 15.4715; -3.68183; -0.00378947
35.2;  2.76258; -1.39923; -3.19837e-05; -3.17098e-05; -0.00100531; 9.81; 216.407; 216.403; 12.3472; -3.0355; 0.00631579; 2.89606; -1.37924; 0.00631579; 60.1407; -11.5656; 0.00631579; 15.4858; -3.68188; 0.00631579
35.216;  2.76258; -1.39923; -3.19837e-05; -3.12871e-05; -0.00320853; 9.81; 216.479; 216.5; 12.3585; -3.03553; -0.00252632; 2.89776; -1.37923; -0.00252632; 60.208; -11.5659; -0.00252632; 15.5002; -3.68179; -0.00252632
35.232;  2.76258; -1.39923; -3.19837e-05; -3.06547e-05; -0.00519622; 9.81; 216.594; 216.608; 12.3698; -3.03553; 1.93769e-15; 2.89999; -1.37924; 1.93769e-15; 60.2753; -11.5655; 1.93769e-15; 15.5145; -3.68183; 1.93769e-15
35.248;  2.76258; -1.39923; -3.19837e-05; -2.9827e-05; -0.00693715; 9.81; 216.698; 216.695; 12.3811; -3.03546; 0.00631579; 2.9019; -1.37924; 0.00631579; 60.3426; -11.5656; 0.00631579; 15.5289; -3.68183; 0.00631579
35.264;  2.76258; -1.39923; -3.19837e-05; -2.88188e-05; -0.00840428; 9.81; 216.806; 216.781; 12.3924; -3.0353; 0.0138947; 2.90384; -1.37922; 0.0138947; 60.41; -11.5656; 0.0138947; 15.5432; -3.68174; 0.0138947
35.28;  2.88918; -1.39951; -3.19564e-05; -2.76454e-05; -0.00957518; 9.80999; 216.904; 216.896; 12.4037; -3.03522; 0.00757895; 2.90596; -1.37919; 0.00757895; 60.4774; -11.5652; 0.00757895; 15.5576; -3.68154; 0.00757895
35.296;  2.88918; -1.39951; -3.19564e-05; -2.63226e-05; -0.0104324; 9.80999; 217.012; 217.004; 12.415; -3.03513; 0.00757895; 2.90812; -1.37918; 0.00757895; 60.5449; -11.5643; 0.00757895; 15.5719; -3.68143; 0.00757895
35.312;  2.88918; -1.39951; -3.19564e-05; -2.48676e-05; -0.0109635; 9.80999; 217.109; 217.094; 12.4263; -3.03502; 0.0101053; 2.91; -1.37916; 0.0101053; 60.6123; -11.5638; 0.0101053; 15.5863; -3.68132; 0.0101053
35.328;  2.88918; -1.39951; -3.19564e-05; -2.3298e-05; -0.0111616; 9.80999; 217.199; 217.199; 12.4376; -3.03496; 0.00505263; 2.91194; -1.37914; 0.00505263; 60.6798; -11.5633; 0.00505263; 15.6007; -3.68117; 0.00505263
35.344;  2.88918; -1.39951; -3.19564e-05; -2.16323e-05; -0.0110251; 9.80999; 217.296; 217.292; 12.4489; -3.03489; 0.00631579; 2.91385; -1.37913; 0.00631579; 60.7474; -11.5626; 0.00631579; 15.6151; -3.6811; 0.00631579
35.36;  2.88918; -1.39951; -3.19564e-05; -1.98897e-05; -0.0105579; 9.80999; 217.397; 217.382; 12.4603; -3.03477; 0.0101053; 2.91576; -1.37912; 0.0101053; 60.815; -11.5622; 0.0101053; 15.6295; -3.68101; 0.0101053
35.376;  2.88918; -1.39951; -3.19564e-05; -1.80897e-05; -0.0097693; 9.80999; 217.508; 217.487; 12.4716; -3.03463; 0.0126316; 2.91792; -1.3791; 0.0126316; 60.8826; -11.5618; 0.0126316; 15.6438; -3.68086; 0.0126316
35.392;  2.88918; -1.39951; -3.19564e-05; -1.62521e-05; -0.00867366; 9.80999; 217.613; 217.591; 12.4829; -3.03449; 0.0126316; 2.92; -1.37907; 0.0126316; 60.9502; -11.5611; 0.0126316; 15.6582; -3.68068; 0.0126316
35.408;  2.88918; -1.39951; -3.19564e-05; -1.43968e-05; -0.00729037; 9.81; 217.714; 217.696; 12.4943; -3.03436; 0.0113684; 2.92205; -1.37905; 0.0113684; 61.0179; -11.5603; 0.0113684; 15.6726; -3.6805; 0.0113684
35.424;  2.88918; -1.39951; -3.19564e-05; -1.25436e-05; -0.00564342; 9.81; 217.807; 217.804; 12.5056; -3.03429; 0.00631579; 2.92407; -1.37903; 0.00631579; 61.0856; -11.5594; 0.00631579; 15.687; -3.68034; 0.00631579
35.44;  2.88918; -1.39951; -3.19564e-05; -1.07118e-05; -0.00376105; 9.81; 217.901; 217.901; 12.5169; -3.03423; 0.00505263; 2.92598; -1.37901; 0.00505263; 61.1533; -11.5586; 0.00505263; 15.7014; -3.68025; 0.00505263
35.456;  2.88918; -1.39951; -3.19564e-05; -8.92061e-06; -0.0016753; 9.81; 217.991; 218.002; 12.5283; -3.03421; 0.00126316; 2.92789; -1.379; 0.00126316; 61.2211; -11.5582; 0.00126316; 15.7158; -3.68017; 0.00126316
35.472;  2.88918; -1.39951; -3.19564e-05; -7.18826e-06; 0.000578546; 9.81; 218.113; 218.099; 12.5396; -3.0341; 0.0101053; 2.93008; -1.379; 0.0101053; 61.2889; -11.5579; 0.0101053; 15.7302; -3.68016; 0.0101053
35.488;  2.88918; -1.39951; -3.19564e-05; -5.53237e-06; 0.00296243; 9.81; 218.21; 218.203; 12.551; -3.03401; 0.00757895; 2.9321; -1.37898; 0.00757895; 61.3567; -11.5578; 0.00757895; 15.7447; -3.68001; 0.00757895
35.504;  2.88918; -1.39951; -3.19564e-05; -3.96963e-06; 0.00543621; 9.81; 218.297; 218.311; 12.5623; -3.03401; 1.94636e-15; 2.93404; -1.37897; 1.94636e-15; 61.4245; -11.5571; 1.94636e-15; 15.7591; -3.6799; 1.94636e-15
35.52;  2.88918; -1.39951; -3.19564e-05; -2.52822e-06; 0.00796001; 9.81; 218.401; 218.401; 12.5736; -3.03396; 0.00505263; 2.93599; -1.37897; 0.00505263; 61.4924; -11.5566; 0.00505263; 15.7735; -3.6799; 0.00505263
35.536;  2.88918; -1.39951; -3.19564e-05; 2.01646e-06; 0.0104783; 9.81; 218.513; 218.484; 12.585; -3.03378; 0.0151579; 2.93793; -1.37896; 0.0151579; 61.5604; -11.5566; 0.0151579; 15.7879; -3.67983; 0.0151579
35.552;  2.88918; -1.39951; -3.19564e-05; 7.50658e-06; 0.0129618; 9.81; 218.614; 218.624; 12.5963; -3.03377; 0.00126316; 2.94034; -1.37892; 0.00126316; 61.6283; -11.5562; 0.00126316; 15.8023; -3.67961; 0.00126316
35.568;  2.88918; -1.39951; -3.19564e-05; 1.30491e-05; 0.0153727; 9.80999; 218.7; 218.722; 12.6077; -3.0338; -0.00252632; 2.94218; -1.37892; -0.00252632; 61.6963; -11.5552; -0.00252632; 15.8167; -3.67959; -0.00252632
35.584;  2.88918; -1.39951; -3.19564e-05; 1.85593e-05; 0.0176806; 9.80999; 218.804; 218.804; 12.619; -3.03374; 0.00505263; 2.94405; -1.37892; 0.00505263; 61.7643; -11.5551; 0.00505263; 15.8311; -3.67963; 0.00505263
35.6;  2.88918; -1.39951; -3.19564e-05; 2.39601e-05; 0.0198604; 9.80998; 218.905; 218.909; 12.6304; -3.0337; 0.00378947; 2.9461; -1.37891; 0.00378947; 61.8324; -11.5553; 0.00378947; 15.8455; -3.67955; 0.00378947
35.616;  2.88918; -1.39951; -3.19564e-05; 2.9092e-05; 0.0218998; 9.80998; 219.013; 219.002; 12.6417; -3.0336; 0.00884211; 2.94812; -1.3789; 0.00884211; 61.9005; -11.555; 0.00884211; 15.86; -3.6795; 0.00884211
35.632;  2.88918; -1.39951; -3.19564e-05; 3.06945e-05; 0.023734; 9.80997; 219.078; 219.121; 12.6531; -3.03371; -0.0101053; 2.94995; -1.37889; -0.0101053; 61.9686; -11.5547; -0.0101053; 15.8744; -3.67937; -0.0101053
35.648;  2.88918; -1.39951; -3.19564e-05; 3.13607e-05; 0.0253791; 9.80997; 219.204; 219.208; 12.6645; -3.03367; 0.00378947; 2.95208; -1.37891; 0.00378947; 62.0367; -11.5541; 0.00378947; 15.8888; -3.67952; 0.00378947
35.664;  2.88918; -1.39951; -3.19564e-05; 3.17418e-05; 0.0268027; 9.80996; 219.316; 219.305; 12.6758; -3.03357; 0.00884211; 2.95417; -1.3789; 0.00884211; 62.1049; -11.5548; 0.00884211; 15.9033; -3.67946; 0.00884211
35.68;  2.88918; -1.39951; -3.19564e-05; 3.18628e-05; 0.0279878; 9.80996; 219.409; 219.402; 12.6872; -3.03348; 0.00757895; 2.95607; -1.37888; 0.00757895; 62.1731; -11.5545; 0.00757895; 15.9177; -3.67934; 0.00757895
35.696;  2.88918; -1.39951; -3.19564e-05; 3.17436e-05; 0.0289203; 9.80995; 219.506; 219.51; 12.6986; -3.03344; 0.00378947; 2.95813; -1.37887; 0.00378947; 62.2414; -11.5539; 0.00378947; 15.9321; -3.67923; 0.00378947
35.712;  2.88918; -1.39951; -3.19564e-05; 3.14e-05; 0.0295895; 9.80995; 219.622; 219.604; 12.7099; -3.03331; 0.0113684; 2.96021; -1.37886; 0.0113684; 62.3097; -11.5534; 0.0113684; 15.9466; -3.67917; 0.0113684
35.728;  2.88918; -1.39951; -3.19564e-05; 3.08463e-05; 0.029988; 9.80995; 219.712; 219.704; 12.7213; -3.03322; 0.00757895; 2.96212; -1.37884; 0.00757895; 62.378; -11.5531; 0.00757895; 15.961; -3.67901; 0.00757895
35.744;  2.88918; -1.39951; -3.19564e-05; 3.00958e-05; 0.0301119; 9.80995; 219.82; 219.823; 12.7327; -3.03318; 0.00378947; 2.96439; -1.37882; 0.00378947; 62.4463; -11.5524; 0.00378947; 15.9755; -3.6789; 0.00378947
35.76;  2.88918; -1.39951; -3.19564e-05; 2.91615e-05; 0.0299608; 9.80995; 219.899; 219.917; 12.7441; -3.0332; -0.00126316; 2.96612; -1.37882; -0.00126316; 62.5147; -11.5518; -0.00126316; 15.99; -3.67884; -0.00126316
35.776;  2.88918; -1.39951; -3.19564e-05; 2.80571e-05; 0.0295379; 9.80995; 220.014; 220.018; 12.7555; -3.03315; 0.00378947; 2.96828; -1.37882; 0.00378947; 62.5831; -11.5516; 0.00378947; 16.0045; -3.67886; 0.00378947
35.792;  2.88918; -1.39951; -3.19564e-05; 2.67967e-05; 0.0288496; 9.80995; 220.111; 220.126; 12.7669; -3.03315; 1.94289e-15; 2.97033; -1.37881; 1.94289e-15; 62.6516; -11.5517; 1.94289e-15; 16.0189; -3.67881; 1.94289e-15
35.808;  2.88918; -1.39951; -3.19564e-05; 2.53956e-05; 0.0279061; 9.80996; 220.219; 220.205; 12.7783; -3.03304; 0.0101053; 2.9722; -1.37881; 0.0101053; 62.72; -11.5514; 0.0101053; 16.0334; -3.67881; 0.0101053
35.824;  2.88918; -1.39951; -3.19564e-05; 2.387e-05; 0.0267206; 9.80996; 220.306; 220.327; 12.7898; -3.03307; -0.00252632; 2.97429; -1.37879; -0.00252632; 62.7885; -11.5514; -0.00252632; 16.0479; -3.67866; -0.00252632
35.84;  2.88918; -1.39951; -3.19564e-05; 2.22373e-05; 0.0253094; 9.80997; 220.399; 220.41; 12.8012; -3.03305; 0.00126316; 2.97605; -1.37879; 0.00126316; 62.8571; -11.5507; 0.00126316; 16.0624; -3.6787; 0.00126316
35.856;  2.88918; -1.39951; -3.19564e-05; 2.05155e-05; 0.0236917; 9.80997; 220.536; 220.5; 12.8126; -3.03285; 0.0176842; 2.97832; -1.37879; 0.0176842; 62.9256; -11.5509; 0.0176842; 16.0769; -3.67868; 0.0176842
35.872;  2.88918; -1.39951; -3.19564e-05; 1.87238e-05; 0.0218892; 9.80998; 220.622; 220.612; 12.824; -3.03275; 0.00884211; 2.9803; -1.37876; 0.00884211; 62.9942; -11.5508; 0.00884211; 16.0914; -3.67842; 0.00884211
35.888;  2.88918; -1.39951; -3.19564e-05; 1.68817e-05; 0.019926; 9.80998; 220.705; 220.716; 12.8354; -3.03273; 0.00126316; 2.98217; -1.37874; 0.00126316; 63.0629; -11.5496; 0.00126316; 16.1059; -3.67829; 0.00126316
35.904;  2.88918; -1.39951; -3.19564e-05; 1.50096e-05; 0.0178282; 9.80999; 220.81; 220.813; 12.8469; -3.03269; 0.00378947; 2.98419; -1.37874; 0.00378947; 63.1315; -11.549; 0.00378947; 16.1205; -3.67827; 0.00378947
35.92;  2.88918; -1.39951; -3.19564e-05; 1.31279e-05; 0.0156233; 9.80999; 220.921; 220.9; 12.8583; -3.03255; 0.0126316; 2.98617; -1.37873; 0.0126316; 63.2002; -11.5489; 0.0126316; 16.135; -3.67822; 0.0126316
35.936;  2.88918; -1.39951; -3.19564e-05; 1.1257e-05; 0.0133404; 9.80999; 221.026; 221.004; 12.8697; -3.0324; 0.0126316; 2.98826; -1.3787; 0.0126316; 63.269; -11.5486; 0.0126316; 16.1495; -3.67804; 0.0126316
35.952;  2.88918; -1.39951; -3.19564e-05; 9.41751e-06; 0.0110089; 9.81; 221.13; 221.141; 12.8812; -3.03239; 0.00126316; 2.99067; -1.37867; 0.00126316; 63.3377; -11.5478; 0.00126316; 16.164; -3.67785; 0.00126316
35.968;  2.88918; -1.39951; -3.19564e-05; 7.62931e-06; 0.0086592; 9.81; 221.213; 221.22; 12.8926; -3.03236; 0.00252632; 2.99229; -1.37867; 0.00252632; 63.4065; -11.5469; 0.00252632; 16.1785; -3.67783; 0.00252632
35.984;  2.88918; -1.39951; -3.19564e-05; 5.91187e-06; 0.00632134; 9.81; 221.314; 221.321; 12.9041; -3.03233; 0.00252632; 2.9943; -1.37867; 0.00252632; 63.4753; -11.5468; 0.00252632; 16.1931; -3.6778; 0.00252632
36;  2.88918; -1.39951; -3.19564e-05; 4.2838e-06; 0.00402511; 9.81; 221.411; 221.422; 12.9155; -3.03231; 0.00126316; 2.99628; -1.37866; 0.00126316; 63.5442; -11.5466; 0.00126316; 16.2076; -3.67776; 0.00126316
36.016;  2.88918; -1.39951; -3.19564e-05; 2.76308e-06; 0.00180172; 9.81; 221.519; 221.526; 12.9269; -3.03229; 0.00252632; 2.99841; -1.37866; 0.00252632; 63.6131; -11.5465; 0.00252632; 16.2221; -3.67774; 0.00252632
36.032;  2.88918; -1.39951; -3.19564e-05; -5.5912e-07; -0.000333695; 9.81; 221.623; 221.616; 12.9384; -3.0322; 0.00757895; 3.00035; -1.37865; 0.00757895; 63.682; -11.5464; 0.00757895; 16.2367; -3.67771; 0.00757895
36.048;  2.88918; -1.39951; -3.19564e-05; -6.04011e-06; -0.00234401; 9.81; 221.728; 221.72; 12.9498; -3.03211; 0.00757895; 3.00244; -1.37864; 0.00757895; 63.751; -11.5462; 0.00757895; 16.2512; -3.6776; 0.00757895
36.064;  2.88918; -1.39951; -3.19564e-05; -1.15971e-05; -0.00420125; 9.81; 221.792; 221.825; 12.9612; -3.03218; -0.00631579; 3.00413; -1.37862; -0.00631579; 63.82; -11.5457; -0.00631579; 16.2657; -3.67749; -0.00631579
36.08;  2.88918; -1.39951; -3.19564e-05; -1.71417e-05; -0.00587355; 9.81; 221.926; 221.936; 12.9727; -3.03217; 0.00126316; 3.00658; -1.37864; 0.00126316; 63.889; -11.5452; 0.00126316; 16.2802; -3.67758; 0.00126316
36.096;  2.88918; -1.39951; -3.19564e-05; -2.25943e-05; -0.00732815; 9.81; 222.034; 222.012; 12.9841; -3.03203; 0.0126316; 3.00842; -1.37864; 0.0126316; 63.958; -11.5456; 0.0126316; 16.2948; -3.67756; 0.0126316
36.112;  2.88918; -1.39951; -3.19564e-05; -2.79489e-05; -0.00852146; 9.80999; 222.116; 222.124; 12.9956; -3.032; 0.00252632; 3.01036; -1.37861; 0.00252632; 64.0271; -11.5455; 0.00252632; 16.3093; -3.67738; 0.00252632
36.128;  2.88918; -1.39951; -3.19564e-05; -3.06079e-05; -0.00947135; 9.80999; 222.214; 222.235; 13.007; -3.03203; -0.00252632; 3.01245; -1.37861; -0.00252632; 64.0962; -11.5446; -0.00252632; 16.3239; -3.67734; -0.00252632
36.144;  2.88918; -1.39951; -3.19564e-05; -3.13574e-05; -0.01012; 9.80999; 222.336; 222.318; 13.0185; -3.0319; 0.0113684; 3.0145; -1.37861; 0.0113684; 64.1654; -11.5445; 0.0113684; 16.3384; -3.67738; 0.0113684
36.16;  2.88918; -1.39951; -3.19564e-05; -3.18074e-05; -0.0104657; 9.80999; 222.433; 222.433; 13.03; -3.03184; 0.00505263; 3.01662; -1.37859; 0.00505263; 64.2346; -11.5446; 0.00505263; 16.353; -3.67721; 0.00505263
36.176;  2.88918; -1.39951; -3.19564e-05; -3.19864e-05; -0.0104992; 9.80999; 222.523; 222.52; 13.0414; -3.03177; 0.00631579; 3.01839; -1.37858; 0.00631579; 64.3038; -11.5439; 0.00631579; 16.3675; -3.67714; 0.00631579
36.192;  2.88918; -1.39951; -3.19564e-05; -3.19163e-05; -0.0102164; 9.80999; 222.62; 222.617; 13.0529; -3.03169; 0.00631579; 3.02033; -1.37857; 0.00631579; 64.373; -11.5435; 0.00631579; 16.3821; -3.67704; 0.00631579
36.208;  2.88918; -1.39951; -3.19564e-05; -3.16154e-05; -0.00961825; 9.80999; 222.736; 222.728; 13.0644; -3.03161; 0.00757895; 3.0226; -1.37855; 0.00757895; 64.4423; -11.5431; 0.00757895; 16.3966; -3.67695; 0.00757895
36.224;  2.88918; -1.39951; -3.19564e-05; -3.10999e-05; -0.00871102; 9.80999; 222.822; 222.844; 13.0758; -3.03163; -0.00252632; 3.02462; -1.37854; -0.00252632; 64.5116; -11.5426; -0.00252632; 16.4112; -3.67684; -0.00252632
36.24;  2.88918; -1.39951; -3.19564e-05; -3.03845e-05; -0.00750597; 9.80999; 222.912; 222.908; 13.0873; -3.03156; 0.00631579; 3.02616; -1.37854; 0.00631579; 64.5809; -11.5421; 0.00631579; 16.4258; -3.67688; 0.00631579
36.256;  2.88918; -1.39951; -3.19564e-05; -2.94839e-05; -0.00601938; 9.81; 223.034; 223.024; 13.0988; -3.03146; 0.00884211; 3.02854; -1.37853; 0.00884211; 64.6503; -11.5423; 0.00884211; 16.4404; -3.67679; 0.00884211
36.272;  2.88918; -1.39951; -3.19564e-05; -2.84128e-05; -0.00427221; 9.81; 223.128; 223.128; 13.1103; -3.0314; 0.00505263; 3.03052; -1.37851; 0.00505263; 64.7197; -11.5418; 0.00505263; 16.4549; -3.67666; 0.00505263
36.288;  3.01579; -1.3998; -3.1977e-05; -2.71863e-05; -0.00228985; 9.81; 223.236; 223.218; 13.1218; -3.03127; 0.0113684; 3.0325; -1.3785; 0.0113684; 64.7892; -11.5412; 0.0113684; 16.4695; -3.67658; 0.0113684
